id;nome;asl;tipo;comune;indirizzo;telefono;email;servizi;attribuzione_servizi;accesso;orari;fonte;gestione;verifica;ultima_verifica;note;origine_dato_v7;stato_riesame_v7;nota_temporale_v7;titolarita_v6;esito_v6;fonte_v6;livello_prova_v6;note_v6;origine_record_v7_2;stato_verifica_v7_2;fonte_verifica_v7_2;data_verifica_v7_2;note_v7_2
NET-080;Centro Diurno Isola del Liri;ASL Frosinone;Centro diurno;Isola del Liri;Via Ospedale;0776 814848;cdsora@aslfrosinone.it;Percorsi terapeutico-riabilitativi individuali e di gruppo, autonomia e reinserimento;Dato rete estesa V4;"Invio CSM/SPDC; in alcuni casi richiesta diretta con valutazione UVM";;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/uos-centri-diurni/;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/uos-centri-diurni/;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Non confondere con privata accreditata/convenzionata: resta nella rete pubblica.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/uos-centri-diurni/;2026-09-20;
NET-081;Centro Diurno Il Sentiero;ASL Frosinone;Centro diurno;Cassino;Via E. De Nicola, 265;0776 311665;centrodiurnocassino@aslfrosinone.it;Percorsi terapeutico-riabilitativi individuali e di gruppo, autonomia e reinserimento;Dato rete estesa V4;"Invio CSM/SPDC; in alcuni casi richiesta diretta con valutazione UVM";;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/uos-centri-diurni/;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/uos-centri-diurni/;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Non confondere con privata accreditata/convenzionata: resta nella rete pubblica.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/uos-centri-diurni/;2026-09-20;
NET-083;UOC Residenzialità e Semiresidenzialità;ASL Frosinone;Residenziale / semiresidenziale;Frosinone;Via Fabi, snc - Palazzina M;0775 8822189;residenzialita@aslfrosinone.it;Coordinamento percorsi residenziali/semiresidenziali e centri diurni;Dato rete estesa V4;Su invio CSM e valutazione UVM;Lun-ven 10:00-12:00;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/uos-centri-diurni/;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Non confondere con privata accreditata/convenzionata: resta nella rete pubblica.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.asl.fr.it/strutture/dipartimenti/dipartimento-di-salute-mentale-e-delle-patologie-da-dipendenza/uoc-residenzialita-e-semiresidenzialita/;2026-09-20;
NET-086;Centro Diurno Latina;ASL Latina;Centro diurno;Latina;Area DSM Latina;;;Attività socio-terapeutiche e socio-riabilitative, autonomie e inclusione;Dato rete estesa V4;Su progetto riabilitativo condiviso con CSM;Da verificare;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Atti ASL Latina qualificano le strutture come 'Strutture Aziendali'.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;2026-09-20;
NET-087;Centro Diurno Terracina;ASL Latina;Centro diurno;Terracina;Via Don Orione, 8;0773 708935/6;;Attività socio-terapeutiche e socio-riabilitative, autonomie e inclusione;Dato rete estesa V4;Su progetto riabilitativo condiviso con CSM;"Lun 14:00-20:00; mar/gio 08:00-17:30; mer/ven 08:00-14:00";https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Atti ASL Latina qualificano le strutture come 'Strutture Aziendali'.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;2026-09-20;
NET-088;Centro Diurno Formia / Maricae;ASL Latina;Centro diurno;Minturno;Via Fontana di Voza;0771 6612323;;Attività socio-terapeutiche e socio-riabilitative, autonomie e inclusione;Dato rete estesa V4;Su progetto riabilitativo condiviso con CSM;Lun-ven 08:00-16:00;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Atti ASL Latina qualificano le strutture come 'Strutture Aziendali'.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;2026-09-20;
NET-093;Comunità Terapeutica Santa Fecitola;ASL Latina;Residenziale;Latina;;;;Comunità terapeutica psichiatrica;Dato rete estesa V4;Su progetto DSM;;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Atti ASL Latina qualificano le strutture come 'Strutture Aziendali'.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;2026-09-20;
NET-094;Comunità Terapeutica Riabilitativa Maricae 1-3;ASL Latina;Residenziale;Minturno;Via Fontana di Voza;0771 6612323;;Trattamenti residenziali psichiatrici / riabilitativi;Dato rete estesa V4;Su progetto DSM;;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;Titolarità non ancora consolidata;Revisione titolarità richiesta;2026-09-20;La presenza in una pagina ASL non prova gestione diretta della struttura.;;;;Pubblica / struttura aziendale ASL;Risolta;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;"Fonte istituzionale ASL/Regione; collocazione nell'organizzazione aziendale";Atti ASL Latina qualificano le strutture come 'Strutture Aziendali'.;Pubblica ricontrollata V7.1;Già ricontrollata prima della V7.2;https://www.ausl.latina.it/dipartimenti/31-azienda/449-dsm;2026-09-20;
PUB72-R1-001;Centro Diurno Palestro;ASL Roma 1;Centro diurno;Roma;Via Palestro, 39;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-002;Centro Diurno Plinio P.I.P.S.M. Polo Ovest;ASL Roma 1;Centro diurno;Roma;Via Plinio, 31;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-003;Centro Diurno Via Sabotino;ASL Roma 1;Centro diurno;Roma;Via Sabotino, 4;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-004;Gruppo Appartamento Baccina;ASL Roma 1;SRSR / gruppo appartamento;Roma;Via Baccina, 81;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;Posti documentati: 10. 
PUB72-R1-005;Gruppo Appartamento Bramante;ASL Roma 1;SRSR / gruppo appartamento;Roma;Via Bramante, 6;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-006;Gruppo Appartamento Milizie;ASL Roma 1;SRSR / gruppo appartamento;Roma;Via delle Milizie, 3;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-007;Gruppo Appartamento P.I.P.S.M. Oslavia;ASL Roma 1;SRSR / gruppo appartamento;Roma;Via Oslavia, 37;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-008;SRSR Via Giacomo Della Porta;ASL Roma 1;SRSR;Roma;Via Giacomo Della Porta, 5;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-009;SRTRe P.I.P.S.M. Ripa Grande;ASL Roma 1;SRTRe;Roma;Via Emilio Morosini, 30;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;
PUB72-R1-010;SRTRe Piatti;ASL Roma 1;SRTRe;Roma;Via Giovanni Battista Piatti, 19;;;Riabilitazione psichiatrica residenziale/semiresidenziale secondo PTRP;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%201/lista_presidi;2026-09-20;Posti documentati: 14. 
PUB72-R1-011;Centro Diurno Sabrata P.I.P.S.M. Polo Est;ASL Roma 1;Centro diurno;Roma;Via Sabrata, 12;;;Riabilitazione psichiatrica PIPSM;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%202/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%202/lista_presidi;2026-09-20;
PUB72-R1-012;Gruppo Appartamento Turchia;ASL Roma 1;SRSR / gruppo appartamento;Roma;Via Turchia, 7;;;Residenzialità socio-riabilitativa;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%202/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%202/lista_presidi;2026-09-20;
PUB72-R1-013;Centro Diurno Monte Tomatico;ASL Roma 1;Centro diurno;Roma;Via Monte Tomatico, 9;;;Riabilitazione psichiatrica territoriale;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;2026-09-20;
PUB72-R1-014;Centro Diurno Pasquariello;ASL Roma 1;Centro diurno;Roma;Via Gennaro Pasquariello, 8;;;Riabilitazione psichiatrica territoriale;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;2026-09-20;
PUB72-R1-015;Gruppo Appartamento Quarrata;ASL Roma 1;SRSR / gruppo appartamento;Roma;Via Quarrata, 7/15;;;Riabilitazione psichiatrica territoriale;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;2026-09-20;Posti documentati: 18. 
PUB72-R1-016;SRSR Via Scarpanto;ASL Roma 1;SRSR;Roma;Via Scarpanto, 8;;;Riabilitazione psichiatrica territoriale;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;2026-09-20;
PUB72-R1-017;SRTRe Marcigliana;ASL Roma 1;SRTRe;Roma;Via Nomentana, 1199;;;Riabilitazione psichiatrica territoriale;Sede specifica — fonte istituzionale ASL;Su invio/valutazione del servizio territoriale competente;;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;Gestione diretta ASL;Ricontrollata nella V7.2;2026-09-20;;Nuova ricognizione V7.2;Ricontrollata V7.2;;;;;;;Nuova ricognizione V7.2;Confermata su fonte ASL corrente;https://www.aslroma1.it/presidi-territoriali/Distretto%203/lista_presidi;2026-09-20;
